timestamp,098bf8ea1c5269231226736e9b16a635ca5d74bb,21289bad85773854de1abf2842e30613ec0458ec,2508bc72784db0cccfe2abaf21a2901348296118,3d59e284a2e85aed2ed60d4b3b94e3f28be56e9a,418cfc39112c46643489edbf49e4b72d3b9732fa,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,9f265a994fb7af4353ae51805809499476e59ca6,c2883151d57d31a0bc12e0752fb5e8dc92a9c319,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688
1572493646,75,1.0000331525726318,184,0.000111126,68,71,78,181,72,69,76,71,180,74,182
1572493647,75,1.0000331525726318,184,0.00011999200000000001,68,71,78,181,72,69,76,71,180,74,182
1572493648,75,1.0000331525726318,184,0.00010479100000000001,68,71,78,181,72,69,76,71,180,74,182
1572493649,75,1.0000331525726318,184,0.000108889,68,71,78,181,72,69,76,71,180,74,182
1572493650,75,1.0000331525726318,184,0.000114271,68,71,78,181,72,69,76,71,180,74,182
1572493651,75,1.0000331525726318,184,8.9906e-05,68,71,78,181,72,69,76,71,180,74,182
1572493652,75,1.0000331525726318,184,9.0879e-05,68,71,78,181,72,69,76,71,180,74,182
1572493653,75,1.0000331525726318,184,0.000132024,68,71,78,181,72,69,76,71,180,74,182
1572493654,75,1.0000331525726318,184,0.000115218,68,71,78,181,72,69,76,71,180,74,182
1572493655,75,1.0000331525726318,184,0.000138206,68,71,78,181,72,69,76,71,180,74,182
1572493656,75,1.0000331525726318,184,9.1985e-05,68,71,78,181,72,69,76,71,180,74,182
1572493657,75,1.0000331525726318,184,0.00011064899999999999,68,71,78,181,72,69,76,71,180,74,182
1572493658,75,1.0000331525726318,184,0.002239931,68,71,78,181,72,69,76,71,180,74,182
1572493659,75,1.0000331525726318,184,8.687799999999999e-05,68,71,78,181,72,69,76,71,180,74,182
1572493660,75,1.0000331525726318,184,0.000102383,68,71,78,181,72,69,76,71,180,74,182
1572493661,75,1.0000331525726318,184,9.203e-05,68,71,78,181,72,69,76,71,180,74,182
1572493662,75,1.0000331525726318,184,0.000105661,68,71,78,181,72,69,76,71,180,74,182
1572493663,75,1.0000331525726318,184,0.00010397200000000001,68,71,78,181,72,69,76,71,180,74,182
1572493664,75,1.0000331525726318,184,0.000106899,68,71,78,181,72,69,76,71,180,74,182
1572493665,75,1.0000331525726318,184,0.00011133,68,71,78,181,72,69,76,71,180,74,182
1572493666,75,1.0000331525726318,184,0.000137109,68,71,78,181,72,69,76,71,180,74,182
1572493667,67,1.0000331525726318,184,0.00011774,60,62,69,181,72,69,76,63,172,65,173
1572493668,67,1.0000331525726318,176,0.000130829,60,62,69,173,64,61,68,63,172,65,173
1572493669,67,1.0000331525726318,176,0.00010680000000000001,60,62,69,173,64,61,68,63,172,65,173
1572493670,67,1.0000331525726318,176,0.000129667,60,62,69,173,64,61,68,63,172,65,173
1572493671,67,1.0000331525726318,176,0.000117015,60,62,69,173,64,61,68,63,172,65,173
1572493672,67,1.0000331525726318,176,0.00011316100000000001,60,62,69,173,64,61,68,63,172,65,173
1572493673,67,1.0000331525726318,176,0.000203168,60,62,69,173,64,61,68,63,172,65,173
1572493674,67,1.0000331525726318,176,9.630799999999999e-05,60,62,69,173,64,61,68,63,172,65,173
1572493675,67,1.0000331525726318,176,0.000101388,60,62,69,173,64,61,68,63,172,65,173
1572493676,67,1.0000331525726318,176,0.000103576,60,62,69,173,64,61,68,63,172,65,173
1572493677,67,1.0000331525726318,176,0.00011072,60,62,69,173,64,61,68,63,172,65,173
1572493678,67,1.0000331525726318,176,0.00011166700000000001,60,62,69,173,64,61,68,63,172,65,173
1572493679,67,1.0000331525726318,176,0.000147369,60,62,69,173,64,61,68,63,172,65,173
1572493680,67,1.0000331525726318,176,0.000110949,60,62,69,173,64,61,68,63,172,65,173
1572493681,67,1.0000331525726318,176,9.2759e-05,60,62,69,173,64,61,68,63,172,65,173
1572493682,67,1.0000331525726318,176,0.00010905200000000001,60,62,69,173,64,61,68,63,172,65,173
1572493683,67,1.0000331525726318,176,0.000122023,60,62,69,173,64,61,68,63,172,65,173
1572493684,67,1.0000331525726318,176,0.00010585799999999999,60,62,69,173,64,61,68,63,172,65,173
1572493685,67,1.0000331525726318,176,0.000134404,60,62,69,173,64,61,68,63,172,65,173
1572493686,67,1.0000331525726318,176,0.000105331,60,62,69,173,64,61,68,63,172,65,173
1572493687,67,1.0000331525726318,176,0.000109738,60,62,69,173,64,61,68,63,172,65,173
1572493688,67,1.0000331525726318,176,0.00013639200000000002,60,62,69,173,64,61,68,63,172,65,173
1572493689,67,1.0000331525726318,176,0.000106926,60,62,69,173,64,61,68,63,172,65,173
1572493690,67,1.0000331525726318,176,9.9605e-05,60,62,69,173,64,61,68,63,172,65,173
1572493691,67,1.0000331525726318,176,0.00010674299999999999,60,62,69,173,64,61,68,63,172,65,173
1572493692,67,1.0000331525726318,176,0.00010768299999999999,60,62,69,173,64,61,68,63,172,65,173
1572493693,67,1.0000331525726318,176,9.3839e-05,60,62,69,173,64,61,68,63,172,65,173
1572493694,67,1.0000331525726318,176,9.5595e-05,60,62,69,173,64,61,68,63,172,65,173
1572493695,59,1.0000331525726318,168,0.00011513200000000001,52,53,60,165,56,53,60,55,164,56,164
1572493696,59,1.0000331525726318,168,9.9303e-05,52,53,60,165,56,53,60,55,164,56,164
1572493697,59,1.0000331525726318,168,0.000112071,52,53,60,165,56,53,60,55,164,56,164
1572493698,59,1.0000331525726318,168,0.00010900200000000001,52,53,60,165,56,53,60,55,164,56,164
1572493699,59,1.0000331525726318,168,0.002110663,52,53,60,165,56,53,60,55,164,56,164
1572493700,59,1.0000331525726318,168,0.00011651600000000001,52,53,60,165,56,53,60,55,164,56,164
1572493701,59,1.0000331525726318,168,0.00013906299999999998,52,53,60,165,56,53,60,55,164,56,164
1572493702,59,1.0000331525726318,168,0.00010842700000000001,52,53,60,165,56,53,60,55,164,56,164
1572493703,59,1.0000331525726318,168,0.000106416,52,53,60,165,56,53,60,55,164,56,164
1572493704,59,1.0000331525726318,168,0.000115498,52,53,60,165,56,53,60,55,164,56,164
1572493705,59,1.0000331525726318,168,0.002031973,52,53,60,165,56,53,60,55,164,56,164
1572493706,59,1.0000331525726318,168,0.00015679799999999999,52,53,60,165,56,53,60,55,164,56,164
1572493707,59,1.0000331525726318,168,0.00189553,52,53,60,165,56,53,60,55,164,56,164
1572493708,59,1.0000331525726318,168,0.000105323,52,53,60,165,56,53,60,55,164,56,164
1572493709,59,1.0000331525726318,168,0.000111595,52,53,60,165,56,53,60,55,164,56,164
1572493710,59,1.0000331525726318,168,0.00011078700000000001,52,53,60,165,56,53,60,55,164,56,164
1572493711,59,1.0000331525726318,168,0.000130226,52,53,60,165,56,53,60,55,164,56,164
1572493712,59,1.0000331525726318,168,0.000110268,52,53,60,165,56,53,60,55,164,56,164
1572493713,59,1.0000331525726318,168,0.000114329,52,53,60,165,56,53,60,55,164,56,164
1572493714,59,1.0000331525726318,168,0.000135866,52,53,60,165,56,53,60,55,164,56,164
1572493715,59,1.0000331525726318,168,0.000110681,52,53,60,165,56,53,60,55,164,56,164
1572493716,59,1.0000331525726318,168,0.000118494,52,53,60,165,56,53,60,55,164,56,164
1572493717,59,1.0000331525726318,168,0.00011053799999999999,52,53,60,165,56,53,60,55,164,56,164
1572493718,59,1.0000331525726318,168,0.000260386,52,53,60,165,56,53,60,55,164,56,164
1572493719,59,1.0000331525726318,168,0.0022277670000000003,52,53,60,165,56,53,60,55,164,56,164
1572493720,59,1.0000331525726318,168,0.000123048,52,53,60,165,56,53,60,55,164,56,164
1572493721,59,1.0000331525726318,168,0.000116724,52,53,60,165,56,53,60,55,164,56,164
1572493722,51,1.0000331525726318,160,0.000100638,44,45,52,165,48,45,52,47,156,48,156
1572493723,51,1.0000331525726318,160,0.000123935,44,45,52,157,48,45,52,47,156,48,156
1572493724,51,1.0000331525726318,160,0.00011216,44,45,52,157,48,45,52,47,156,48,156
1572493725,51,1.0000331525726318,160,0.000110716,44,45,52,157,48,45,52,47,156,48,156
1572493726,51,1.0000331525726318,160,0.000102135,44,45,52,157,48,45,52,47,156,48,156
1572493727,51,1.0000331525726318,160,9.258799999999999e-05,44,45,52,157,48,45,52,47,156,48,156
1572493728,51,1.0000331525726318,160,0.00011480700000000001,44,45,52,157,48,45,52,47,156,48,156
1572493729,51,1.0000331525726318,160,0.000120037,44,45,52,157,48,45,52,47,156,48,156
1572493730,51,1.0000331525726318,160,0.000271315,44,45,52,157,48,45,52,47,156,48,156
1572493731,51,1.0000331525726318,160,9.967799999999999e-05,44,45,52,157,48,45,52,47,156,48,156
1572493732,51,1.0000331525726318,160,0.00013034600000000002,44,45,52,157,48,45,52,47,156,48,156
1572493733,51,1.0000331525726318,160,0.000109041,44,45,52,157,48,45,52,47,156,48,156
1572493734,51,1.0000331525726318,160,0.00010978799999999999,44,45,52,157,48,45,52,47,156,48,156
1572493735,51,1.0000331525726318,160,0.000111536,44,45,52,157,48,45,52,47,156,48,156
1572493736,51,1.0000331525726318,160,0.00012288,44,45,52,157,48,45,52,47,156,48,156
1572493737,51,1.0000331525726318,160,0.00012789,44,45,52,157,48,45,52,47,156,48,156
1572493738,51,1.0000331525726318,160,0.00010247899999999999,44,45,52,157,48,45,52,47,156,48,156
1572493739,51,1.0000331525726318,160,0.00011101200000000001,44,45,52,157,48,45,52,47,156,48,156
1572493740,51,1.0000331525726318,160,0.00010604600000000001,44,45,52,157,48,45,52,47,156,48,156
1572493741,51,1.0000331525726318,160,9.3175e-05,44,45,52,157,48,45,52,47,156,48,156
1572493742,51,1.0000331525726318,160,0.000102701,44,45,52,157,48,45,52,47,156,48,156
1572493743,51,1.0000331525726318,160,0.000134208,44,45,52,157,48,45,52,47,156,48,156
1572493744,51,1.0000331525726318,160,9.2586e-05,44,45,52,157,48,45,52,47,156,48,156
1572493745,51,1.0000331525726318,160,0.000109198,44,45,52,157,48,45,52,47,156,48,156
1572493746,51,1.0000331525726318,160,0.001970345,44,45,52,157,48,45,52,47,156,48,156
1572493747,51,1.0000331525726318,160,0.000128549,44,45,52,157,48,45,52,47,156,48,156
1572493748,51,1.0000331525726318,160,0.00010424200000000001,44,45,52,157,48,45,52,47,156,48,156
1572493749,43,1.0000331525726318,152,0.00012730899999999998,36,37,44,157,40,37,44,39,148,40,148
1572493750,43,1.0000331525726318,152,0.000107119,36,37,44,148,40,37,44,39,148,40,148
1572493751,43,1.0000331525726318,152,0.000111943,36,37,44,148,40,37,44,39,148,40,148
1572493752,43,1.0000331525726318,152,9.727299999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493753,43,1.0000331525726318,152,0.000120923,36,37,44,148,40,37,44,39,148,40,148
1572493754,43,1.0000331525726318,152,0.000148179,36,37,44,148,40,37,44,39,148,40,148
1572493755,43,1.0000331525726318,152,9.9649e-05,36,37,44,148,40,37,44,39,148,40,148
1572493756,43,1.0000331525726318,152,0.00012213100000000001,36,37,44,148,40,37,44,39,148,40,148
1572493757,43,1.0000331525726318,152,8.9785e-05,36,37,44,148,40,37,44,39,148,40,148
1572493758,43,1.0000331525726318,152,0.000139305,36,37,44,148,40,37,44,39,148,40,148
1572493759,43,1.0000331525726318,152,9.991799999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493760,43,1.0000331525726318,152,0.000120319,36,37,44,148,40,37,44,39,148,40,148
1572493761,43,1.0000331525726318,152,0.000105671,36,37,44,148,40,37,44,39,148,40,148
1572493762,43,1.0000331525726318,152,9.018100000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493763,43,1.0000331525726318,152,9.0356e-05,36,37,44,148,40,37,44,39,148,40,148
1572493764,43,1.0000331525726318,152,0.000141347,36,37,44,148,40,37,44,39,148,40,148
1572493765,43,1.0000331525726318,152,0.00011187700000000001,36,37,44,148,40,37,44,39,148,40,148
1572493766,43,1.0000331525726318,152,8.8079e-05,36,37,44,148,40,37,44,39,148,40,148
1572493767,43,1.0000331525726318,152,9.737899999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493768,43,1.0000331525726318,152,0.00010818,36,37,44,148,40,37,44,39,148,40,148
1572493769,43,1.0000331525726318,152,0.0001222,36,37,44,148,40,37,44,39,148,40,148
1572493770,43,1.0000331525726318,152,0.000110004,36,37,44,148,40,37,44,39,148,40,148
1572493771,43,1.0000331525726318,152,9.6139e-05,36,37,44,148,40,37,44,39,148,40,148
1572493772,43,1.0000331525726318,152,0.000105235,36,37,44,148,40,37,44,39,148,40,148
1572493773,43,1.0000331525726318,152,0.000131499,36,37,44,148,40,37,44,39,148,40,148
1572493774,43,1.0000331525726318,152,0.00011135399999999999,36,37,44,148,40,37,44,39,148,40,148
1572493775,43,1.0000331525726318,152,0.000120501,36,37,44,148,40,37,44,39,148,40,148
1572493776,43,1.0000331525726318,152,9.583399999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493777,43,1.0000331525726318,152,0.00010434600000000001,36,37,44,148,40,37,44,39,148,40,148
1572493778,43,1.0000331525726318,152,9.5453e-05,36,37,44,148,40,37,44,39,148,40,148
1572493779,43,1.0000331525726318,152,0.00012850899999999999,36,37,44,148,40,37,44,39,148,40,148
1572493780,43,1.0000331525726318,152,0.000119136,36,37,44,148,40,37,44,39,148,40,148
1572493781,43,1.0000331525726318,152,9.3146e-05,36,37,44,148,40,37,44,39,148,40,148
1572493782,43,1.0000331525726318,152,0.000109219,36,37,44,148,40,37,44,39,148,40,148
1572493783,43,1.0000331525726318,152,0.00010303200000000001,36,37,44,148,40,37,44,39,148,40,148
1572493784,43,1.0000331525726318,152,0.000114017,36,37,44,148,40,37,44,39,148,40,148
1572493785,43,1.0000331525726318,152,9.557200000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493786,43,1.0000331525726318,152,9.856100000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493787,43,1.0000331525726318,152,0.000100086,36,37,44,148,40,37,44,39,148,40,148
1572493788,43,1.0000331525726318,152,0.00011305799999999999,36,37,44,148,40,37,44,39,148,40,148
1572493789,43,1.0000331525726318,152,0.000116448,36,37,44,148,40,37,44,39,148,40,148
1572493790,43,1.0000331525726318,152,0.000116889,36,37,44,148,40,37,44,39,148,40,148
1572493791,43,1.0000331525726318,152,8.840700000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493792,43,1.0000331525726318,152,0.000108674,36,37,44,148,40,37,44,39,148,40,148
1572493793,43,1.0000331525726318,152,0.000117753,36,37,44,148,40,37,44,39,148,40,148
1572493794,43,1.0000331525726318,152,0.000105053,36,37,44,148,40,37,44,39,148,40,148
1572493795,43,1.0000331525726318,152,0.000103693,36,37,44,148,40,37,44,39,148,40,148
1572493796,43,1.0000331525726318,152,9.0331e-05,36,37,44,148,40,37,44,39,148,40,148
1572493797,43,1.0000331525726318,152,0.000118592,36,37,44,148,40,37,44,39,148,40,148
1572493798,43,1.0000331525726318,152,8.947200000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493799,43,1.0000331525726318,152,0.00010614700000000001,36,37,44,148,40,37,44,39,148,40,148
1572493800,43,1.0000331525726318,152,9.385e-05,36,37,44,148,40,37,44,39,148,40,148
1572493801,43,1.0000331525726318,152,0.00013610399999999998,36,37,44,148,40,37,44,39,148,40,148
1572493802,43,1.0000331525726318,152,0.00011242700000000001,36,37,44,148,40,37,44,39,148,40,148
1572493803,43,1.0000331525726318,152,0.00012246,36,37,44,148,40,37,44,39,148,40,148
1572493804,43,1.0000331525726318,152,9.097100000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493805,43,1.0000331525726318,152,0.000113145,36,37,44,148,40,37,44,39,148,40,148
1572493806,43,1.0000331525726318,152,9.215e-05,36,37,44,148,40,37,44,39,148,40,148
1572493807,43,1.0000331525726318,152,8.6975e-05,36,37,44,148,40,37,44,39,148,40,148
1572493808,43,1.0000331525726318,152,0.000114096,36,37,44,148,40,37,44,39,148,40,148
1572493809,43,1.0000331525726318,152,0.000109884,36,37,44,148,40,37,44,39,148,40,148
1572493810,43,1.0000331525726318,152,0.0018411999999999999,36,37,44,148,40,37,44,39,148,40,148
1572493811,43,1.0000331525726318,152,0.000102891,36,37,44,148,40,37,44,39,148,40,148
1572493812,43,1.0000331525726318,152,0.000103786,36,37,44,148,40,37,44,39,148,40,148
1572493813,43,1.0000331525726318,152,9.6949e-05,36,37,44,148,40,37,44,39,148,40,148
1572493814,43,1.0000331525726318,152,0.000122867,36,37,44,148,40,37,44,39,148,40,148
1572493815,43,1.0000331525726318,152,9.1316e-05,36,37,44,148,40,37,44,39,148,40,148
1572493816,43,1.0000331525726318,152,0.00010960700000000001,36,37,44,148,40,37,44,39,148,40,148
1572493817,43,1.0000331525726318,152,0.000120867,36,37,44,148,40,37,44,39,148,40,148
1572493818,43,1.0000331525726318,152,0.0019119739999999999,36,37,44,148,40,37,44,39,148,40,148
1572493819,43,1.0000331525726318,152,0.000103779,36,37,44,148,40,37,44,39,148,40,148
1572493820,43,1.0000331525726318,152,0.000100105,36,37,44,148,40,37,44,39,148,40,148
1572493821,43,1.0000331525726318,152,0.00011452200000000001,36,37,44,148,40,37,44,39,148,40,148
1572493822,43,1.0000331525726318,152,9.1165e-05,36,37,44,148,40,37,44,39,148,40,148
1572493823,43,1.0000331525726318,152,0.000122382,36,37,44,148,40,37,44,39,148,40,148
1572493824,43,1.0000331525726318,152,0.000105904,36,37,44,148,40,37,44,39,148,40,148
1572493825,43,1.0000331525726318,152,9.1667e-05,36,37,44,148,40,37,44,39,148,40,148
1572493826,43,1.0000331525726318,152,0.0018685470000000001,36,37,44,148,40,37,44,39,148,40,148
1572493827,43,1.0000331525726318,152,9.0184e-05,36,37,44,148,40,37,44,39,148,40,148
1572493828,43,1.0000331525726318,152,0.000101525,36,37,44,148,40,37,44,39,148,40,148
1572493829,43,1.0000331525726318,152,0.000104124,36,37,44,148,40,37,44,39,148,40,148
1572493830,43,1.0000331525726318,152,0.00010268799999999999,36,37,44,148,40,37,44,39,148,40,148
1572493831,43,1.0000331525726318,152,0.000112936,36,37,44,148,40,37,44,39,148,40,148
1572493832,43,1.0000331525726318,152,9.949399999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493833,43,1.0000331525726318,152,0.00222763,36,37,44,148,40,37,44,39,148,40,148
1572493834,43,1.0000331525726318,152,9.954799999999999e-05,36,37,44,148,40,37,44,39,148,40,148
1572493835,43,1.0000331525726318,152,9.668200000000001e-05,36,37,44,148,40,37,44,39,148,40,148
1572493836,43,1.0000331525726318,152,0.000139614,36,37,44,148,40,37,44,39,148,40,148
1572493837,43,1.0000331525726318,152,0.00010062200000000001,36,37,44,148,40,37,44,39,148,40,148
1572493838,43,1.0000331525726318,152,9.7908e-05,36,37,44,148,40,37,44,39,148,40,148
1572493839,43,1.0000331525726318,152,0.00013058700000000002,36,37,44,148,40,37,44,39,148,40,148
1572493840,43,1.0000331525726318,152,0.00011441799999999999,36,37,44,148,40,37,44,39,148,40,148
1572493841,43,1.0000331525726318,152,0.00012846100000000002,36,37,44,148,40,37,44,39,148,40,148
1572493842,43,1.0000331525726318,152,0.00013389,36,37,44,148,40,37,44,39,148,40,148
1572493843,43,1.0000331525726318,152,0.000131185,36,37,44,148,40,37,44,39,148,40,148
1572493844,43,1.0000331525726318,152,0.000123485,36,37,44,148,40,37,44,39,148,40,148
1572493845,43,1.0000331525726318,152,0.000117546,36,37,44,148,40,37,44,39,148,40,148
1572493846,43,1.0000331525726318,152,0.000126359,36,37,44,148,40,37,44,39,148,40,148
1572493847,43,1.0000331525726318,152,0.000116709,36,37,44,148,40,37,44,39,148,40,148
1572493848,43,1.0000331525726318,152,0.00012435700000000002,36,37,44,148,40,37,44,39,148,40,148
1572493849,43,1.0000331525726318,152,9.6105e-05,36,37,44,148,40,37,44,39,148,40,148
1572493850,43,1.0000331525726318,152,0.000140553,36,37,44,148,40,37,44,39,148,40,148
1572493851,43,1.0000331525726318,152,0.000149975,36,37,44,148,40,37,44,39,148,40,148
